area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1952,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Direct human consumption,2.6553175904,1927.3292140469862
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1952,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0013289878,3.3652902412609294e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1952,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Other,0.0013289878,3.3652902412609294e-05
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1952,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,mixed gear,Direct human consumption,2.4092818760,6082.585041320557
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,,0.3440093420
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Discards,Unreported,longline,,6.2704314950
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Unreported,longline,Direct human consumption,0.3369507560,116.24091209476889
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0001686440,0.00022654409950898207
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Unreported,longline,Other,0.0001686440,0.00022654409950898207
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Unreported,longline,Direct human consumption,6.1417710980,2594.3326115118484
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0030739595,0.007085849581416314
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Unreported,longline,Other,0.0030739595,0.007085849581416314
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Direct human consumption,0.1690891856,81.08992481361119
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0000846292,1.57782256036079e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Other,0.0000846292,1.57782256036079e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Direct human consumption,3.0820737321,1809.812262831189
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0015425794,4.935115801969221e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Other,0.0015425794,4.935115801969221e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Unreported,unknown class,Direct human consumption,0.0304890474,21.82121736290546
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Unreported,unknown class,Fishmeal and fish oil,0.0000152598,5.347496259726473e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Unreported,unknown class,Other,0.0000152598,5.347496259726473e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Unreported,unknown class,Direct human consumption,0.5557392275,487.0187251711193
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Unreported,unknown class,Fishmeal and fish oil,0.0002781478,0.001672590666912112
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Unreported,unknown class,Other,0.0002781478,0.001672590666912112
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Direct human consumption,0.3645125426,174.80890084269254
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0001824387,3.40137727511095e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Other,0.0001824387,3.40137727511095e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Direct human consumption,6.6441536675,3901.4870599473807
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0033254022,0.00010638833008349831
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Other,0.0033254022,0.00010638833008349831
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Direct human consumption,0.0076106238,3.6498189182921643
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0000038091,7.1017042422345e-08
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Other,0.0000038091,7.1017042422345e-08
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Direct human consumption,0.1387226735,81.45878956564975
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0000694308,2.22127216093585e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Other,0.0000694308,2.22127216093585e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Direct human consumption,0.1664873450,79.84216284534456
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0000833270,1.5535439956930274e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Other,0.0000833270,1.5535439956930274e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Direct human consumption,3.0346486746,1781.9639833820313
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0015188432,4.85917727133279e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1953,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Other,0.0015188432,4.85917727133279e-05
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1953,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,mixed gear,Direct human consumption,4.3911000233,10674.911802933837
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,,0.3870105090
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Discards,Unreported,longline,,7.0542354320
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Unreported,longline,Direct human consumption,0.3790696000,227.64631873928604
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0001897245,0.0002693474293646982
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Unreported,longline,Other,0.0001897245,0.0002693474293646982
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Unreported,longline,Direct human consumption,6.9094924851,6613.1960540792215
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0034582044,0.01071205489177075
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Unreported,longline,Other,0.0034582044,0.01071205489177075
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Direct human consumption,0.1902253343,102.96329912193953
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0000952079,1.7689932600593751e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Other,0.0000952079,1.7689932600593751e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Direct human consumption,3.4673329482,2991.1159982857794
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0017354019,7.035357037064898e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Other,0.0017354019,7.035357037064898e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Unreported,unknown class,Direct human consumption,0.0343001785,21.986043618377522
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Unreported,unknown class,Fishmeal and fish oil,0.0000171673,6.357854308580356e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Unreported,unknown class,Other,0.0000171673,6.357854308580356e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Unreported,unknown class,Direct human consumption,0.6252066305,638.7014868315143
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Unreported,unknown class,Fishmeal and fish oil,0.0003129162,0.002528544082127132
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Unreported,unknown class,Other,0.0003129162,0.002528544082127132
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Direct human consumption,0.4100766109,221.96223714199536
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0002052435,3.8134918445734253e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Other,0.0002052435,3.8134918445734253e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Direct human consumption,7.4746728760,6448.072323876678
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1954,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0037410775,0.00015166409803326838
